Element_ID,Wall_Element_ID,Building_Level,Orientation,Glass_Area_m2,Window_Width_m,Window_Height_m,Azimuth_degrees,Annual_Radiation_kWh_m2,PV_Suitable,BIPV_Technology,BIPV_Efficiency_%,BIPV_Transparency_%,BIPV_Power_Density_W_m2,System_Capacity_kW,Annual_Generation_kWh,Cost_per_m2_EUR,Total_System_Cost_EUR,Payback_Period_Years,Solution_Status
378441,342331,4,N/A,2.06,1.76,1.17,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,284.0,408.0,840.0,9.4,INCLUDED
378442,342331,2,N/A,13.43,4.49,2.99,264.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
378443,342331,1,N/A,14.51,4.67,3.11,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,1990.0,408.0,5920.0,9.4,INCLUDED
378444,342331,3,N/A,13.43,4.49,2.99,264.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
378445,342331,4,N/A,2.06,1.76,1.17,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,284.0,408.0,840.0,9.4,INCLUDED
378446,342331,4,N/A,2.06,1.76,1.17,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,284.0,408.0,840.0,9.4,INCLUDED
378447,342331,2,N/A,13.43,4.49,2.99,264.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
378448,342331,1,N/A,14.51,4.67,3.11,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,1990.0,408.0,5920.0,9.4,INCLUDED
378507,342329,3,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
378508,342329,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
378509,342329,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
378510,342329,2,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
378511,342329,1,N/A,14.51,4.67,3.11,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2004.0,408.0,5920.0,9.4,INCLUDED
378512,342329,3,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
378513,342329,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
378514,342329,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
378515,342329,2,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
378516,342329,1,N/A,14.51,4.67,3.11,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2004.0,408.0,5920.0,9.4,INCLUDED
378517,342329,3,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
378518,342329,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
378519,342329,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
378520,342329,2,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
378521,342329,1,N/A,14.51,4.67,3.11,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2004.0,408.0,5920.0,9.4,INCLUDED
378522,342329,3,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
378523,342329,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
378524,342329,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
378525,342329,2,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
378526,342329,1,N/A,14.51,4.67,3.11,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2004.0,408.0,5920.0,9.4,INCLUDED
378527,342329,3,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
378528,342329,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
378529,342329,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
378530,342329,2,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
378531,342329,1,N/A,14.51,4.67,3.11,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2004.0,408.0,5920.0,9.4,INCLUDED
383539,342321,3,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383540,342321,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
383541,342321,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
383542,342321,2,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383543,342321,1,N/A,14.51,4.67,3.11,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2004.0,408.0,5920.0,9.4,INCLUDED
383544,342321,3,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383545,342321,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
383546,342321,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
383547,342321,2,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383548,342321,1,N/A,14.51,4.67,3.11,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2004.0,408.0,5920.0,9.4,INCLUDED
383549,342321,3,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383550,342321,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
383551,342321,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
383552,342321,2,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383553,342321,1,N/A,14.51,4.67,3.11,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2004.0,408.0,5920.0,9.4,INCLUDED
383554,342321,3,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383555,342321,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
383556,342321,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
383557,342321,2,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383558,342321,1,N/A,14.51,4.67,3.11,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2004.0,408.0,5920.0,9.4,INCLUDED
383559,342321,3,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383560,342321,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
383561,342321,4,N/A,2.06,1.76,1.17,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,282.0,408.0,840.0,9.4,INCLUDED
383562,342321,2,N/A,13.43,4.49,2.99,84.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383563,342321,1,N/A,14.51,4.67,3.11,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2004.0,408.0,5920.0,9.4,INCLUDED
383604,342323,3,N/A,13.43,4.49,2.99,264.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383605,342323,4,N/A,2.06,1.76,1.17,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,284.0,408.0,840.0,9.4,INCLUDED
383606,342323,4,N/A,2.06,1.76,1.17,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,284.0,408.0,840.0,9.4,INCLUDED
383607,342323,2,N/A,13.43,4.49,2.99,264.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383608,342323,1,N/A,14.51,4.67,3.11,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,1990.0,408.0,5920.0,9.4,INCLUDED
383609,342323,3,N/A,13.43,4.49,2.99,264.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383610,342323,4,N/A,2.06,1.76,1.17,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,284.0,408.0,840.0,9.4,INCLUDED
383611,342323,4,N/A,2.06,1.76,1.17,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,284.0,408.0,840.0,9.4,INCLUDED
383612,342323,2,N/A,13.43,4.49,2.99,264.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383613,342323,1,N/A,14.51,4.67,3.11,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,1990.0,408.0,5920.0,9.4,INCLUDED
383614,342323,3,N/A,13.43,4.49,2.99,264.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383615,342323,4,N/A,2.06,1.76,1.17,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,284.0,408.0,840.0,9.4,INCLUDED
383616,342323,4,N/A,2.06,1.76,1.17,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,284.0,408.0,840.0,9.4,INCLUDED
383617,342323,2,N/A,13.43,4.49,2.99,264.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383618,342323,1,N/A,14.51,4.67,3.11,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,1990.0,408.0,5920.0,9.4,INCLUDED
383619,342323,3,N/A,13.43,4.49,2.99,264.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383620,342323,4,N/A,2.06,1.76,1.17,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,284.0,408.0,840.0,9.4,INCLUDED
383621,342323,4,N/A,2.06,1.76,1.17,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,284.0,408.0,840.0,9.4,INCLUDED
383622,342323,2,N/A,13.43,4.49,2.99,264.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383623,342323,1,N/A,14.51,4.67,3.11,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,1990.0,408.0,5920.0,9.4,INCLUDED
383624,342323,3,N/A,13.43,4.49,2.99,264.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383625,342323,4,N/A,2.06,1.76,1.17,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,284.0,408.0,840.0,9.4,INCLUDED
383626,342323,4,N/A,2.06,1.76,1.17,84.1,855.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,284.0,408.0,840.0,9.4,INCLUDED
383627,342323,2,N/A,13.43,4.49,2.99,264.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383628,342323,1,N/A,14.51,4.67,3.11,264.1,849.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,1990.0,408.0,5920.0,9.4,INCLUDED
383684,342320,4,N/A,10.68,4.0,2.67,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383685,342320,4,N/A,10.68,4.0,2.67,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383686,342320,4,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383687,342320,4,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383688,342320,4,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383689,342320,4,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383690,342320,4,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383691,342320,4,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383692,342320,4,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383779,342320,3,N/A,10.68,4.0,2.67,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383780,342320,3,N/A,10.68,4.0,2.67,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383781,342320,3,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383782,342320,3,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383783,342320,3,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383784,342320,3,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383785,342320,3,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383786,342320,3,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383787,342320,3,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383797,342320,2,N/A,10.68,4.0,2.67,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383798,342320,2,N/A,10.68,4.0,2.67,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383799,342320,2,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383800,342320,2,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383801,342320,2,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383802,342320,2,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383803,342320,2,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383804,342320,2,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383805,342320,2,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383875,342320,2,N/A,10.68,4.0,2.67,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383876,342320,2,N/A,10.68,4.0,2.67,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383877,342320,2,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383878,342320,2,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383879,342320,2,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383880,342320,2,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383881,342320,2,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383882,342320,2,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383883,342320,2,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383884,342320,1,N/A,10.68,4.0,2.67,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383885,342320,1,N/A,10.68,4.0,2.67,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383886,342320,1,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383887,342320,1,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383888,342320,1,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383889,342320,1,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383890,342320,1,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383891,342320,1,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383892,342320,1,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383893,342319,0,N/A,10.68,4.0,2.67,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383894,342319,0,N/A,10.68,4.0,2.67,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383895,342319,0,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383896,342319,0,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383897,342319,0,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383898,342319,0,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383899,342319,0,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383900,342319,0,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383901,342319,0,N/A,16.22,4.93,3.29,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383924,342234,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383925,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
383926,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
383927,342234,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
383928,342234,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384220,342234,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384221,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384222,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384223,342234,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384224,342234,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384246,342234,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384247,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384248,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384249,342234,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384250,342234,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384257,342234,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384258,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384259,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384260,342234,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384261,342234,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384268,342234,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384269,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384270,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384271,342234,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384272,342234,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384279,342234,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384280,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384281,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384282,342234,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384283,342234,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384290,342234,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384291,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384292,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384293,342234,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384294,342234,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384301,342234,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384302,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384303,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384304,342234,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384305,342234,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384312,342234,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384313,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384314,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
384315,342234,1,N/A,13.43,4.49,2.99,174.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384316,342234,0,N/A,14.51,4.67,3.11,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,2.34,2479.0,408.0,5920.0,7.6,INCLUDED
384323,342234,3,N/A,13.43,4.49,2.99,354.1,0.0,NO,Not Applicable,0,0,0,0,0,0,0,0,EXCLUDED
384324,342234,4,N/A,2.06,1.76,1.17,174.1,1058.0,YES,Solarwatt Vision AM,19.0,30.0,190.0,0.33,352.0,408.0,840.0,7.6,INCLUDED
