Data_Type,Solution_ID,Capacity_kW,Total_Investment_EUR,ROI_Percent,Annual_Energy_kWh,Net_Import_Reduction_kWh,Pareto_Optimal,Rank_Position,Selection_Date,Element_ID,Glass_Type,Glass_Area_m2,Element_Cost_EUR,Orientation,Azimuth_Degrees,Building_Level,Family_Type,Window_Width_m,Window_Height_m,Efficiency_Percent,Note
BIPV_Element,,,,,1576.823015,,,,,383622,Standard,13.43,5479.44,West,264.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1703.6263549999999,,,,,383623,Standard,14.51,5920.08,West,264.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,383624,Standard,13.43,5479.44,West,264.1,3,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,383625,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,287.11147,,,,,383626,Standard,2.06,840.4799999999999,East,84.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1576.823015,,,,,383627,Standard,13.43,5479.44,West,264.1,2,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,1703.6263549999999,,,,,383628,Standard,14.51,5920.08,West,264.1,1,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2026.6634999999999,,,,,383684,Standard,10.68,4357.44,South,174.1,4,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2026.6634999999999,,,,,383685,Standard,10.68,4357.44,South,174.1,4,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383686,Standard,16.22,6617.759999999999,South,174.1,4,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383687,Standard,16.22,6617.759999999999,South,174.1,4,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383688,Standard,16.22,6617.759999999999,South,174.1,4,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383689,Standard,16.22,6617.759999999999,South,174.1,4,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383690,Standard,16.22,6617.759999999999,South,174.1,4,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383691,Standard,16.22,6617.759999999999,South,174.1,4,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383692,Standard,16.22,6617.759999999999,South,174.1,4,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2026.6634999999999,,,,,383779,Standard,10.68,4357.44,South,174.1,3,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2026.6634999999999,,,,,383780,Standard,10.68,4357.44,South,174.1,3,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383781,Standard,16.22,6617.759999999999,South,174.1,3,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383782,Standard,16.22,6617.759999999999,South,174.1,3,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383783,Standard,16.22,6617.759999999999,South,174.1,3,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383784,Standard,16.22,6617.759999999999,South,174.1,3,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383785,Standard,16.22,6617.759999999999,South,174.1,3,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383786,Standard,16.22,6617.759999999999,South,174.1,3,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383787,Standard,16.22,6617.759999999999,South,174.1,3,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2026.6634999999999,,,,,383797,Standard,10.68,4357.44,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2026.6634999999999,,,,,383798,Standard,10.68,4357.44,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383799,Standard,16.22,6617.759999999999,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383800,Standard,16.22,6617.759999999999,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383801,Standard,16.22,6617.759999999999,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383802,Standard,16.22,6617.759999999999,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383803,Standard,16.22,6617.759999999999,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383804,Standard,16.22,6617.759999999999,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383805,Standard,16.22,6617.759999999999,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2026.6634999999999,,,,,383875,Standard,10.68,4357.44,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2026.6634999999999,,,,,383876,Standard,10.68,4357.44,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383877,Standard,16.22,6617.759999999999,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383878,Standard,16.22,6617.759999999999,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383879,Standard,16.22,6617.759999999999,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383880,Standard,16.22,6617.759999999999,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383881,Standard,16.22,6617.759999999999,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383882,Standard,16.22,6617.759999999999,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383883,Standard,16.22,6617.759999999999,South,174.1,2,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2026.6634999999999,,,,,383884,Standard,10.68,4357.44,South,174.1,1,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2026.6634999999999,,,,,383885,Standard,10.68,4357.44,South,174.1,1,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383886,Standard,16.22,6617.759999999999,South,174.1,1,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383887,Standard,16.22,6617.759999999999,South,174.1,1,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383888,Standard,16.22,6617.759999999999,South,174.1,1,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383889,Standard,16.22,6617.759999999999,South,174.1,1,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383890,Standard,16.22,6617.759999999999,South,174.1,1,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383891,Standard,16.22,6617.759999999999,South,174.1,1,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383892,Standard,16.22,6617.759999999999,South,174.1,1,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2026.6634999999999,,,,,383893,Standard,10.68,4357.44,South,174.1,0,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2026.6634999999999,,,,,383894,Standard,10.68,4357.44,South,174.1,0,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383895,Standard,16.22,6617.759999999999,South,174.1,0,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383896,Standard,16.22,6617.759999999999,South,174.1,0,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383897,Standard,16.22,6617.759999999999,South,174.1,0,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383898,Standard,16.22,6617.759999999999,South,174.1,0,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383899,Standard,16.22,6617.759999999999,South,174.1,0,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383900,Standard,16.22,6617.759999999999,South,174.1,0,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,3077.94775,,,,,383901,Standard,16.22,6617.759999999999,South,174.1,0,WindowBig01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,383925,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,383926,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,383927,Standard,13.43,5479.44,South,174.1,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,383928,Standard,14.51,5920.08,South,174.1,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384221,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384222,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,384223,Standard,13.43,5479.44,South,174.1,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,384224,Standard,14.51,5920.08,South,174.1,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384247,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384248,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,384249,Standard,13.43,5479.44,South,174.1,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,384250,Standard,14.51,5920.08,South,174.1,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384258,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384259,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,384260,Standard,13.43,5479.44,South,174.1,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,384261,Standard,14.51,5920.08,South,174.1,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384269,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384270,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,384271,Standard,13.43,5479.44,South,174.1,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,384272,Standard,14.51,5920.08,South,174.1,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384280,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384281,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,384282,Standard,13.43,5479.44,South,174.1,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,384283,Standard,14.51,5920.08,South,174.1,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384291,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384292,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,384293,Standard,13.43,5479.44,South,174.1,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,384294,Standard,14.51,5920.08,South,174.1,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384302,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384303,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,384304,Standard,13.43,5479.44,South,174.1,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,384305,Standard,14.51,5920.08,South,174.1,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384313,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384314,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,384315,Standard,13.43,5479.44,South,174.1,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,384316,Standard,14.51,5920.08,South,174.1,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384324,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384325,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,384326,Standard,13.43,5479.44,South,174.1,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,384327,Standard,14.51,5920.08,South,174.1,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384335,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384336,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,384337,Standard,13.43,5479.44,South,174.1,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,384338,Standard,14.51,5920.08,South,174.1,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384346,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384347,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,384348,Standard,13.43,5479.44,South,174.1,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,384349,Standard,14.51,5920.08,South,174.1,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384357,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384358,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,384359,Standard,13.43,5479.44,South,174.1,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,384360,Standard,14.51,5920.08,South,174.1,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384368,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384369,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,384370,Standard,13.43,5479.44,South,174.1,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,384371,Standard,14.51,5920.08,South,174.1,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384379,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,390.91074999999995,,,,,384380,Standard,2.06,840.4799999999999,South,174.1,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2548.510375,,,,,384381,Standard,13.43,5479.44,South,174.1,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2753.4538749999997,,,,,384382,Standard,14.51,5920.08,South,174.1,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384536,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384537,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2492.117805,,,,,384538,Standard,13.43,5479.44,South,173.6,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2692.5263849999997,,,,,384539,Standard,14.51,5920.08,South,173.6,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384541,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384542,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2492.117805,,,,,384543,Standard,13.43,5479.44,South,173.6,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2692.5263849999997,,,,,384544,Standard,14.51,5920.08,South,173.6,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384546,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384547,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2492.117805,,,,,384548,Standard,13.43,5479.44,South,173.6,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2692.5263849999997,,,,,384549,Standard,14.51,5920.08,South,173.6,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384551,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384552,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2492.117805,,,,,384553,Standard,13.43,5479.44,South,173.6,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2692.5263849999997,,,,,384554,Standard,14.51,5920.08,South,173.6,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384556,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384557,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2492.117805,,,,,384558,Standard,13.43,5479.44,South,173.6,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2692.5263849999997,,,,,384559,Standard,14.51,5920.08,South,173.6,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384561,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384562,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2492.117805,,,,,384563,Standard,13.43,5479.44,South,173.6,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2692.5263849999997,,,,,384564,Standard,14.51,5920.08,South,173.6,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384566,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384567,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2492.117805,,,,,384568,Standard,13.43,5479.44,South,173.6,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2692.5263849999997,,,,,384569,Standard,14.51,5920.08,South,173.6,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384571,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384572,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2492.117805,,,,,384573,Standard,13.43,5479.44,South,173.6,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2692.5263849999997,,,,,384574,Standard,14.51,5920.08,South,173.6,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384576,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384577,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2492.117805,,,,,384578,Standard,13.43,5479.44,South,173.6,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2692.5263849999997,,,,,384579,Standard,14.51,5920.08,South,173.6,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384581,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384582,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2492.117805,,,,,384583,Standard,13.43,5479.44,South,173.6,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2692.5263849999997,,,,,384584,Standard,14.51,5920.08,South,173.6,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384586,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384587,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2492.117805,,,,,384588,Standard,13.43,5479.44,South,173.6,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2692.5263849999997,,,,,384589,Standard,14.51,5920.08,South,173.6,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384591,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384592,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2492.117805,,,,,384593,Standard,13.43,5479.44,South,173.6,1,WindowBigArched01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,2692.5263849999997,,,,,384594,Standard,14.51,5920.08,South,173.6,0,WindowHuge01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384596,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
BIPV_Element,,,,,382.26081,,,,,384597,Standard,2.06,840.4799999999999,South,173.6,4,WindowSmall01,0.00,0.00,0.0,Part of solution optimization analysis
